cp,u,r,f_A,f_B,abs_dr_du
2.06666667,0.60000000,1.01526966,1.00000000,1.00000000,0.53435245
2.13333333,0.60000000,1.00288832,1.00000000,1.00000000,0.52783596
2.20000000,0.60000000,0.99080533,0.98989052,0.98623974,0.52147649
2.26666667,0.60000000,0.97901003,0.97693541,0.96868084,0.51526843
2.33333333,0.60000000,0.96749226,0.96430018,0.95163685,0.50920645
2.40000000,0.60000000,0.95624235,0.95197331,0.93508687,0.50328545
2.46666667,0.60000000,0.94525106,0.93994380,0.91901110,0.49750056
2.53333333,0.60000000,0.93450957,0.92820121,0.90339073,0.49184714
2.60000000,0.60000000,0.92400946,0.91673552,0.88820789,0.48632077
2.66666667,0.60000000,0.91374269,0.90553722,0.87344562,0.48091721
2.73333333,0.60000000,0.90370156,0.89459720,0.85908780,0.47563240
2.80000000,0.60000000,0.89387872,0.88390676,0.84511906,0.47046248
2.86666667,0.60000000,0.88426712,0.87345759,0.83152482,0.46540375
2.93333333,0.60000000,0.87486002,0.86324173,0.81829116,0.46045264
3.00000000,0.60000000,0.86565097,0.85325158,0.80540483,0.45560577
3.06666667,0.60000000,0.85663377,0.84347985,0.79285321,0.45085988
3.13333333,0.60000000,0.84780250,0.83391956,0.78062425,0.44621184
3.20000000,0.60000000,0.83915145,0.82456403,0.76870645,0.44165866
3.26666667,0.60000000,0.83067517,0.81540685,0.75708884,0.43719746
3.33333333,0.60000000,0.82236842,0.80644187,0.74576095,0.43282548
3.40000000,0.60000000,0.81422616,0.79766320,0.73471275,0.42854008
3.46666667,0.60000000,0.80624355,0.78906518,0.72393468,0.42433871
3.53333333,0.60000000,0.79841594,0.78064237,0.71341757,0.42021892
3.60000000,0.60000000,0.79073887,0.77238956,0.70315267,0.41617835
3.66666667,0.60000000,0.78320802,0.76430172,0.69313158,0.41221475
3.73333333,0.60000000,0.77581927,0.75637404,0.68334629,0.40832593
3.80000000,0.60000000,0.76856862,0.74860188,0.67378908,0.40450980
3.86666667,0.60000000,0.76145224,0.74098077,0.66445260,0.40076434
3.93333333,0.60000000,0.75446644,0.73350642,0.65532976,0.39708760
4.00000000,0.60000000,0.74760766,0.72617470,0.64641379,0.39347771
4.06666667,0.60000000,0.74087245,0.71898162,0.63769817,0.38993287
4.13333333,0.60000000,0.73425752,0.71192336,0.62917666,0.38645133
4.20000000,0.60000000,0.72775966,0.70499621,0.62084326,0.38303140
4.26666667,0.60000000,0.72137581,0.69819660,0.61269221,0.37967148
4.33333333,0.60000000,0.71510297,0.69152111,0.60471797,0.37636999
4.40000000,0.60000000,0.70893829,0.68496642,0.59691522,0.37312542
4.46666667,0.60000000,0.70287899,0.67852932,0.58927884,0.36993631
4.53333333,0.60000000,0.69692239,0.67220674,0.58180390,0.36680126
4.60000000,0.60000000,0.69106590,0.66599568,0.57448566,0.36371889
4.66666667,0.60000000,0.68530702,0.65989327,0.56731957,0.36068790
4.73333333,0.60000000,0.67964332,0.65389672,0.56030124,0.35770701
4.80000000,0.60000000,0.67407248,0.64800335,0.55342642,0.35477499
4.86666667,0.60000000,0.66859221,0.64221056,0.54669106,0.35189064
4.93333333,0.60000000,0.66320034,0.63651584,0.54009121,0.34905281
5.00000000,0.60000000,0.65789474,0.63091674,0.53362310,0.34626039
5.06666667,0.60000000,0.65267335,0.62541093,0.52728306,0.34351229
5.13333333,0.60000000,0.64753419,0.61999612,0.52106758,0.34080747
5.20000000,0.60000000,0.64247533,0.61467012,0.51497327,0.33814491
5.26666667,0.60000000,0.63749490,0.60943078,0.50899682,0.33552363
5.33333333,0.60000000,0.63259109,0.60427605,0.50313509,0.33294268
5.40000000,0.60000000,0.62776215,0.59920392,0.49738501,0.33040113
5.46666667,0.60000000,0.62300638,0.59421244,0.49174363,0.32789809
5.53333333,0.60000000,0.61832212,0.58929976,0.48620808,0.32543270
5.60000000,0.60000000,0.61370778,0.58446403,0.48077562,0.32300409
5.66666667,0.60000000,0.60916179,0.57970350,0.47544358,0.32061147
5.73333333,0.60000000,0.60468266,0.57501645,0.47020937,0.31825403
5.80000000,0.60000000,0.60026892,0.57040122,0.46507049,0.31593101
5.86666667,0.60000000,0.59591915,0.56585619,0.46002455,0.31364166
5.93333333,0.60000000,0.59163196,0.56137981,0.45506919,0.31138524
6.00000000,0.60000000,0.58740602,0.55697054,0.45020217,0.30916106
6.06666667,0.60000000,0.58324001,0.55262693,0.44542129,0.30696843
6.13333333,0.60000000,0.57913269,0.54834753,0.44072443,0.30480668
6.20000000,0.60000000,0.57508281,0.54413095,0.43610953,0.30267516
6.26666667,0.60000000,0.57108918,0.53997584,0.43157462,0.30057325
6.33333333,0.60000000,0.56715064,0.53588088,0.42711776,0.29850033
6.40000000,0.60000000,0.56326604,0.53184481,0.42273709,0.29645581
6.46666667,0.60000000,0.55943430,0.52786638,0.41843079,0.29443911
6.53333333,0.60000000,0.55565434,0.52394437,0.41419711,0.29244965
6.60000000,0.60000000,0.55192511,0.52007763,0.41003434,0.29048690
6.66666667,0.60000000,0.54824561,0.51626500,0.40594084,0.28855032
6.73333333,0.60000000,0.54461485,0.51250538,0.40191500,0.28663939
6.80000000,0.60000000,0.54103186,0.50879768,0.39795527,0.28475361
6.86666667,0.60000000,0.53749570,0.50514085,0.39406013,0.28289247
6.93333333,0.60000000,0.53400547,0.50153388,0.39022812,0.28105551
7.00000000,0.60000000,0.53056027,0.49797576,0.38645781,0.27924225
7.06666667,0.60000000,0.52715924,0.49446552,0.38274783,0.27745223
7.13333333,0.60000000,0.52380154,0.49100221,0.37909684,0.27568502
7.20000000,0.60000000,0.52048634,0.48758493,0.37550352,0.27394018
7.26666667,0.60000000,0.51721284,0.48421276,0.37196661,0.27221729
7.33333333,0.60000000,0.51398026,0.48088484,0.36848487,0.27051593
7.40000000,0.60000000,0.51078784,0.47760031,0.36505712,0.26883570
7.46666667,0.60000000,0.50763483,0.47435835,0.36168218,0.26717623
7.53333333,0.60000000,0.50452050,0.47115814,0.35835893,0.26553711
7.60000000,0.60000000,0.50144416,0.46799890,0.35508626,0.26391798
7.66666667,0.60000000,0.49840510,0.46487986,0.35186310,0.26231848
7.73333333,0.60000000,0.49540266,0.46180026,0.34868840,0.26073824
7.80000000,0.60000000,0.49243618,0.45875937,0.34556117,0.25917694
7.86666667,0.60000000,0.48950501,0.45575649,0.34248039,0.25763422
7.93333333,0.60000000,0.48660853,0.45279090,0.33944513,0.25610975
8.00000000,0.60000000,0.48374613,0.44986194,0.33645443,0.25460323
0.00000000,0.61250000,1.65562914,1.00000000,1.00000000,0.87715451
0.06666667,0.61250000,1.62316582,1.00000000,1.00000000,0.85995540
0.13333333,0.61250000,1.59195110,1.00000000,1.00000000,0.84341780
0.20000000,0.61250000,1.56191428,1.00000000,1.00000000,0.82750426
0.26666667,0.61250000,1.53298994,1.00000000,1.00000000,0.81218010
0.33333333,0.61250000,1.50511740,1.00000000,1.00000000,0.79741319
0.40000000,0.61250000,1.47824030,1.00000000,1.00000000,0.78317367
0.46666667,0.61250000,1.45230626,1.00000000,1.00000000,0.76943378
0.53333333,0.61250000,1.42726650,1.00000000,1.00000000,0.75616768
0.60000000,0.61250000,1.40307554,1.00000000,1.00000000,0.74335128
0.66666667,0.61250000,1.37969095,1.00000000,1.00000000,0.73096209
0.73333333,0.61250000,1.35707306,1.00000000,1.00000000,0.71897911
0.80000000,0.61250000,1.33518479,1.00000000,1.00000000,0.70738267
0.86666667,0.61250000,1.31399138,1.00000000,1.00000000,0.69615437
0.93333333,0.61250000,1.29346026,1.00000000,1.00000000,0.68527696
1.00000000,0.61250000,1.27356088,1.00000000,1.00000000,0.67473424
1.06666667,0.61250000,1.25426450,1.00000000,1.00000000,0.66451099
1.13333333,0.61250000,1.23554413,1.00000000,1.00000000,0.65459292
1.20000000,0.61250000,1.21737437,1.00000000,1.00000000,0.64496655
1.26666667,0.61250000,1.19973126,1.00000000,1.00000000,0.63561921
1.33333333,0.61250000,1.18259224,1.00000000,1.00000000,0.62653894
1.40000000,0.61250000,1.16593601,1.00000000,1.00000000,0.61771444
1.46666667,0.61250000,1.14974246,1.00000000,1.00000000,0.60913508
1.53333333,0.61250000,1.13399256,1.00000000,1.00000000,0.60079076
1.60000000,0.61250000,1.11866834,1.00000000,1.00000000,0.59267197
1.66666667,0.61250000,1.10375276,1.00000000,1.00000000,0.58476967
1.73333333,0.61250000,1.08922970,1.00000000,1.00000000,0.57707534
1.80000000,0.61250000,1.07508386,1.00000000,1.00000000,0.56958085
1.86666667,0.61250000,1.06130073,1.00000000,1.00000000,0.56227853
1.93333333,0.61250000,1.04786654,1.00000000,1.00000000,0.55516108
2.00000000,0.61250000,1.03476821,1.00000000,1.00000000,0.54822157
2.06666667,0.61250000,1.02199330,1.00000000,1.00000000,0.54145340
2.13333333,0.61250000,1.00952996,1.00000000,1.00000000,0.53485031
2.20000000,0.61250000,0.99736695,0.99710403,0.99605303,0.52840633
2.26666667,0.61250000,0.98549354,0.98405451,0.97831941,0.52211578
2.33333333,0.61250000,0.97389949,0.97132721,0.96110583,0.51597324
2.40000000,0.61250000,0.96257508,0.95891050,0.94439118,0.50997355
2.46666667,0.61250000,0.95151100,0.94679334,0.92815545,0.50411179
2.53333333,0.61250000,0.94069837,0.93496517,0.91237965,0.49838324
2.60000000,0.61250000,0.93012873,0.92341594,0.89704574,0.49278343
2.66666667,0.61250000,0.91979397,0.91213603,0.88213659,0.48730806
2.73333333,0.61250000,0.90968634,0.90111629,0.86763589,0.48195303
2.80000000,0.61250000,0.89979845,0.89034795,0.85352817,0.47671441
2.86666667,0.61250000,0.89012319,0.87982263,0.83979866,0.47158845
2.93333333,0.61250000,0.88065380,0.86953233,0.82643332,0.46657155
3.00000000,0.61250000,0.87138376,0.85946938,0.81341877,0.46166027
3.06666667,0.61250000,0.86230684,0.84962643,0.80074226,0.45685131
3.13333333,0.61250000,0.85341708,0.83999648,0.78839162,0.45214150
3.20000000,0.61250000,0.84470874,0.83057277,0.77635523,0.44752781
3.26666667,0.61250000,0.83617633,0.82134886,0.76462203,0.44300733
3.33333333,0.61250000,0.82781457,0.81231855,0.75318142,0.43857726
3.40000000,0.61250000,0.81961839,0.80347591,0.74202329,0.43423491
3.46666667,0.61250000,0.81158291,0.79481524,0.73113797,0.42997770
3.53333333,0.61250000,0.80370347,0.78633105,0.72051622,0.42580316
3.60000000,0.61250000,0.79597555,0.77801810,0.71014918,0.42170890
3.66666667,0.61250000,0.78839483,0.76987132,0.70002838,0.41769262
3.73333333,0.61250000,0.78095714,0.76188587,0.69014572,0.41375213
3.80000000,0.61250000,0.77365848,0.75405707,0.68049342,0.40988529
3.86666667,0.61250000,0.76649497,0.74638043,0.67106404,0.40609005
3.93333333,0.61250000,0.75946291,0.73885161,0.66185042,0.40236445
4.00000000,0.61250000,0.75255870,0.73146646,0.65284573,0.39870660
4.06666667,0.61250000,0.74577889,0.72422097,0.64404339,0.39511464
4.13333333,0.61250000,0.73912015,0.71711127,0.63543710,0.39158684
4.20000000,0.61250000,0.73257927,0.71013364,0.62702078,0.38812146
4.26666667,0.61250000,0.72615313,0.70328448,0.61878862,0.38471689
4.33333333,0.61250000,0.71983876,0.69656035,0.61073504,0.38137153
4.40000000,0.61250000,0.71363325,0.68995789,0.60285465,0.37808384
4.46666667,0.61250000,0.70753382,0.68347388,0.59514228,0.37485236
4.53333333,0.61250000,0.70153777,0.67710522,0.58759297,0.37167564
4.60000000,0.61250000,0.69564250,0.67084890,0.58020191,0.36855232
4.66666667,0.61250000,0.68984547,0.66470202,0.57296452,0.36548105
4.73333333,0.61250000,0.68414427,0.65866178,0.56587635,0.36246054
4.80000000,0.61250000,0.67853653,0.65272547,0.55893313,0.35948955
4.86666667,0.61250000,0.67301998,0.64689046,0.55213075,0.35656687
4.93333333,0.61250000,0.66759239,0.64115424,0.54546523,0.35369133
5.00000000,0.61250000,0.66225166,0.63551434,0.53893275,0.35086180
5.06666667,0.61250000,0.65699569,0.62996841,0.53252963,0.34807719
5.13333333,0.61250000,0.65182250,0.62451414,0.52625231,0.34533642
5.20000000,0.61250000,0.64673013,0.61914933,0.52009735,0.34263848
5.26666667,0.61250000,0.64171672,0.61387181,0.51406145,0.33998237
5.33333333,0.61250000,0.63678044,0.60867951,0.50814139,0.33736712
5.40000000,0.61250000,0.63191952,0.60357042,0.50233409,0.33479180
5.46666667,0.61250000,0.62713225,0.59854258,0.49663658,0.33225550
5.53333333,0.61250000,0.62241697,0.59359409,0.49104595,0.32975733
5.60000000,0.61250000,0.61777207,0.58872312,0.48555944,0.32729646
5.66666667,0.61250000,0.61319598,0.58392790,0.48017434,0.32487204
5.73333333,0.61250000,0.60868718,0.57920669,0.47488804,0.32248328
5.80000000,0.61250000,0.60424421,0.57455783,0.46969804,0.32012938
5.86666667,0.61250000,0.59986563,0.56997969,0.46460189,0.31780961
5.93333333,0.61250000,0.59555005,0.56547068,0.45959723,0.31552321
6.00000000,0.61250000,0.59129612,0.56102929,0.45468177,0.31326947
6.06666667,0.61250000,0.58710253,0.55665402,0.44985332,0.31104770
6.13333333,0.61250000,0.58296801,0.55234343,0.44510972,0.30885722
6.20000000,0.61250000,0.57889131,0.54809612,0.44044891,0.30669738
6.26666667,0.61250000,0.57487123,0.54391074,0.43586888,0.30456754
6.33333333,0.61250000,0.57090660,0.53978594,0.43136767,0.30246707
6.40000000,0.61250000,0.56699628,0.53572046,0.42694341,0.30039538
6.46666667,0.61250000,0.56313916,0.53171303,0.42259426,0.29835187
6.53333333,0.61250000,0.55933417,0.52776245,0.41831846,0.29633598
6.60000000,0.61250000,0.55558025,0.52386753,0.41411427,0.29434715
6.66666667,0.61250000,0.55187638,0.52002711,0.40998004,0.29238484
6.73333333,0.61250000,0.54822157,0.51624009,0.40591414,0.29044851
6.80000000,0.61250000,0.54461485,0.51250538,0.40191500,0.28853767
6.86666667,0.61250000,0.54105527,0.50882190,0.39798110,0.28665180
6.93333333,0.61250000,0.53754193,0.50518864,0.39411096,0.28479043
7.00000000,0.61250000,0.53407392,0.50160459,0.39030315,0.28295307
7.06666667,0.61250000,0.53065037,0.49806877,0.38655625,0.28113927
7.13333333,0.61250000,0.52727043,0.49458023,0.38286893,0.27934857
7.20000000,0.61250000,0.52393327,0.49113804,0.37923985,0.27758054
7.26666667,0.61250000,0.52063809,0.48774130,0.37566775,0.27583475
7.33333333,0.61250000,0.51738411,0.48438913,0.37215137,0.27411078
7.40000000,0.61250000,0.51417054,0.48108067,0.36868951,0.27240823
7.46666667,0.61250000,0.51099665,0.47781508,0.36528099,0.27072670
7.53333333,0.61250000,0.50786170,0.47459156,0.36192467,0.26906580
7.60000000,0.61250000,0.50476498,0.47140929,0.35861944,0.26742516
7.66666667,0.61250000,0.50170580,0.46826752,0.35536421,0.26580440
7.73333333,0.61250000,0.49868348,0.46516548,0.35215793,0.26420317
7.80000000,0.61250000,0.49569735,0.46210243,0.34899957,0.26262111
7.86666667,0.61250000,0.49274677,0.45907766,0.34588814,0.26105789
7.93333333,0.61250000,0.48983111,0.45609047,0.34282268,0.25951317
8.00000000,0.61250000,0.48694975,0.45314017,0.33980222,0.25798662
0.00000000,0.62500000,1.66666667,1.00000000,1.00000000,0.88888889
0.06666667,0.62500000,1.63398693,1.00000000,1.00000000,0.87145969
0.13333333,0.62500000,1.60256410,1.00000000,1.00000000,0.85470085
0.20000000,0.62500000,1.57232704,1.00000000,1.00000000,0.83857442
0.26666667,0.62500000,1.54320988,1.00000000,1.00000000,0.82304527
0.33333333,0.62500000,1.51515152,1.00000000,1.00000000,0.80808081
0.40000000,0.62500000,1.48809524,1.00000000,1.00000000,0.79365079
0.46666667,0.62500000,1.46198830,1.00000000,1.00000000,0.77972710
0.53333333,0.62500000,1.43678161,1.00000000,1.00000000,0.76628352
0.60000000,0.62500000,1.41242938,1.00000000,1.00000000,0.75329567
0.66666667,0.62500000,1.38888889,1.00000000,1.00000000,0.74074074
0.73333333,0.62500000,1.36612022,1.00000000,1.00000000,0.72859745
0.80000000,0.62500000,1.34408602,1.00000000,1.00000000,0.71684588
0.86666667,0.62500000,1.32275132,1.00000000,1.00000000,0.70546737
0.93333333,0.62500000,1.30208333,1.00000000,1.00000000,0.69444444
1.00000000,0.62500000,1.28205128,1.00000000,1.00000000,0.68376068
1.06666667,0.62500000,1.26262626,1.00000000,1.00000000,0.67340067
1.13333333,0.62500000,1.24378109,1.00000000,1.00000000,0.66334992
1.20000000,0.62500000,1.22549020,1.00000000,1.00000000,0.65359477
1.26666667,0.62500000,1.20772947,1.00000000,1.00000000,0.64412238
1.33333333,0.62500000,1.19047619,1.00000000,1.00000000,0.63492063
1.40000000,0.62500000,1.17370892,1.00000000,1.00000000,0.62597809
1.46666667,0.62500000,1.15740741,1.00000000,1.00000000,0.61728395
1.53333333,0.62500000,1.14155251,1.00000000,1.00000000,0.60882801
1.60000000,0.62500000,1.12612613,1.00000000,1.00000000,0.60060060
1.66666667,0.62500000,1.11111111,1.00000000,1.00000000,0.59259259
1.73333333,0.62500000,1.09649123,1.00000000,1.00000000,0.58479532
1.80000000,0.62500000,1.08225108,1.00000000,1.00000000,0.57720058
1.86666667,0.62500000,1.06837607,1.00000000,1.00000000,0.56980057
1.93333333,0.62500000,1.05485232,1.00000000,1.00000000,0.56258790
2.00000000,0.62500000,1.04166667,1.00000000,1.00000000,0.55555556
2.06666667,0.62500000,1.02880658,1.00000000,1.00000000,0.54869684
2.13333333,0.62500000,1.01626016,1.00000000,1.00000000,0.54200542
2.20000000,0.62500000,1.00401606,1.00000000,1.00000000,0.53547523
2.26666667,0.62500000,0.99206349,0.99127331,0.98811889,0.52910053
2.33333333,0.62500000,0.98039216,0.97845264,0.97073289,0.52287582
2.40000000,0.62500000,0.96899225,0.96594485,0.95385081,0.51679587
2.46666667,0.62500000,0.95785441,0.95373880,0.93745246,0.51085568
2.53333333,0.62500000,0.94696970,0.94182386,0.92151864,0.50505051
2.60000000,0.62500000,0.93632959,0.93018991,0.90603113,0.49937578
2.66666667,0.62500000,0.92592593,0.91882725,0.89097264,0.49382716
2.73333333,0.62500000,0.91575092,0.90772667,0.87632670,0.48840049
2.80000000,0.62500000,0.90579710,0.89687934,0.86207766,0.48309179
2.86666667,0.62500000,0.89605735,0.88627681,0.84821062,0.47789725
2.93333333,0.62500000,0.88652482,0.87591102,0.83471141,0.47281324
3.00000000,0.62500000,0.87719298,0.86577425,0.82156650,0.46783626
3.06666667,0.62500000,0.86805556,0.85585910,0.80876301,0.46296296
3.13333333,0.62500000,0.85910653,0.84615850,0.79628866,0.45819015
3.20000000,0.62500000,0.85034014,0.83666566,0.78413171,0.45351474
3.26666667,0.62500000,0.84175084,0.82737409,0.77228098,0.44893378
3.33333333,0.62500000,0.83333333,0.81827754,0.76072577,0.44444444
3.40000000,0.62500000,0.82508251,0.80937003,0.74945588,0.44004400
3.46666667,0.62500000,0.81699346,0.80064582,0.73846153,0.43572985
3.53333333,0.62500000,0.80906149,0.79209940,0.72773338,0.43149946
3.60000000,0.62500000,0.80128205,0.78372546,0.71726249,0.42735043
3.66666667,0.62500000,0.79365079,0.77551892,0.70704032,0.42328042
3.73333333,0.62500000,0.78616352,0.76747489,0.69705867,0.41928721
3.80000000,0.62500000,0.77881620,0.75958866,0.68730969,0.41536864
3.86666667,0.62500000,0.77160494,0.75185570,0.67778585,0.41152263
3.93333333,0.62500000,0.76452599,0.74427166,0.66847995,0.40774720
4.00000000,0.62500000,0.75757576,0.73683233,0.65938506,0.40404040
4.06666667,0.62500000,0.75075075,0.72953369,0.65049455,0.40040040
4.13333333,0.62500000,0.74404762,0.72237183,0.64180205,0.39682540
4.20000000,0.62500000,0.73746313,0.71534302,0.63330143,0.39331367
4.26666667,0.62500000,0.73099415,0.70844362,0.62498681,0.38986355
4.33333333,0.62500000,0.72463768,0.70167016,0.61685256,0.38647343
4.40000000,0.62500000,0.71839080,0.69501926,0.60889323,0.38314176
4.46666667,0.62500000,0.71225071,0.68848769,0.60110361,0.37986705
4.53333333,0.62500000,0.70621469,0.68207231,0.59347868,0.37664783
4.60000000,0.62500000,0.70028011,0.67577010,0.58601359,0.37348273
4.66666667,0.62500000,0.69444444,0.66957813,0.57870370,0.37037037
4.73333333,0.62500000,0.68870523,0.66349358,0.57154453,0.36730946
4.80000000,0.62500000,0.68306011,0.65751371,0.56453177,0.36429872
4.86666667,0.62500000,0.67750678,0.65163591,0.55766124,0.36133695
4.93333333,0.62500000,0.67204301,0.64585760,0.55092896,0.35842294
5.00000000,0.62500000,0.66666667,0.64017633,0.54433105,0.35555556
5.06666667,0.62500000,0.66137566,0.63458972,0.53786380,0.35273369
5.13333333,0.62500000,0.65616798,0.62909544,0.53152360,0.34995626
5.20000000,0.62500000,0.65104167,0.62369127,0.52530699,0.34722222
5.26666667,0.62500000,0.64599483,0.61837504,0.51921062,0.34453058
5.33333333,0.62500000,0.64102564,0.61314465,0.51323126,0.34188034
5.40000000,0.62500000,0.63613232,0.60799807,0.50736580,0.33927057
5.46666667,0.62500000,0.63131313,0.60293335,0.50161121,0.33670034
